original_code,pytest_code,coverage,sample_type,initial_test_case,initial_output
"def extended_euclidean(a,b):
	
	a, b = abs(a), abs(b)
	# s and t are Bézout's identity series
	# see more: https://en.wikipedia.org/wiki/Extended_Euclidean_algorithm
	#			https://en.wikipedia.org/wiki/B%C3%A9zout%27s_identity
	#			https://en.wikipedia.org/wiki/Euclidean_algorithm#Extended_Euclidean_algorithm
	# s=s[-2]
	# s_1=s[-1]
	# t=t[-2]
	# t_1=t[-1]
	s, s_1, t, t_1 = 1, 0, 0, 1
	while b != 0:
		q, a, b = a // b, b, a % b
		s, s_1 = s_1, s - q * s_1
		t, t_1 = t_1, t - q * t_1
	return a, s, t","from source import extended_euclidean

def test_extended_euclidean1():
    result = extended_euclidean(3, 5)
    assert result == (1, 2, -1), 'The result is incorrect'

def test_extended_euclidean2():
    result = extended_euclidean(0, 0)
    assert result == (0, 1, 0), 'The result is incorrect'

def test_extended_euclidean3():
    result = extended_euclidean(7, 2)
    assert result == (1, 1, -3), 'The result is incorrect'",100.0,3.0,"from source import extended_euclidean

def test_extended_euclidean1():
    result = extended_euclidean(3, 5)
    assert result == (1, 2, -1), 'The result is incorrect'

def test_extended_euclidean2():
    result = extended_euclidean(0, 0)
    assert result == (0, 1, 0), 'The result is incorrect'

def test_extended_euclidean3():
    result = extended_euclidean(7, 2)
    assert result == (1, 1, -3), 'The result is incorrect'

def test_extended_euclidean_error():
    try:
        extended_euclidean(3, 0)
    except ZeroDivisionError:
        pass
    else:
        assert False, 'Expected a ZeroDivisionError'","============================= test session starts =============================
platform win32 -- Python 3.11.5, pytest-7.4.0, pluggy-1.0.0 -- C:\ProgramData\anaconda3\python.exe
cachedir: .pytest_cache
rootdir: c:\Master\Disertatie\data\data_generation\tmp\DlbkMEmFPX4JTLGFo62j
plugins: cov-4.1.0, anyio-4.2.0
collecting ... collected 4 items

test_source.py::test_extended_euclidean1 PASSED                          [ 25%]
test_source.py::test_extended_euclidean2 PASSED                          [ 50%]
test_source.py::test_extended_euclidean3 PASSED                          [ 75%]
test_source.py::test_extended_euclidean_error FAILED                     [100%]

================================== FAILURES ===================================
________________________ test_extended_euclidean_error ________________________

    def test_extended_euclidean_error():
        try:
            extended_euclidean(3, 0)
        except ZeroDivisionError:
            pass
        else:
>           assert False, 'Expected a ZeroDivisionError'
E           AssertionError: Expected a ZeroDivisionError
E           assert False

test_source.py:21: AssertionError

---------- coverage: platform win32, python 3.11.5-final-0 -----------
Name        Stmts   Miss  Cover   Missing
-----------------------------------------
source.py       8      0   100%
-----------------------------------------
TOTAL           8      0   100%

=========================== short test summary info ===========================
FAILED test_source.py::test_extended_euclidean_error - AssertionError: Expected a ZeroDivisionError
========================= 1 failed, 3 passed in 0.07s =========================

"
"import torch

def accuracy(pred, y, regression=True, n_classes=3):
    
    if regression:
        labels = torch.round(pred * (n_classes - 1)).type(torch.int)
    else:
        labels = torch.argmax(pred, dim=-1).type(torch.int)
    labels = labels.squeeze()
    y = (y * (n_classes - 1)).type(torch.int)
    return torch.mean((labels == y).float())","# test_source.py
import pytest
import torch
from source import accuracy

def test_accuracy_regression():
    pred = torch.tensor([[0.3, 0.7, 0.6], [0.8, 0.1, 0.2]])
    y = torch.tensor([1, 0])
    assert accuracy(pred, y, regression=True, n_classes=3) == 0.5

def test_accuracy_classification():
    pred = torch.tensor([[0.3, 0.7, 0.6], [0.8, 0.1, 0.2]])
    y = torch.tensor([1, 2])
    assert accuracy(pred, y, regression=False, n_classes=3) == 0.5",100.0,3.0,"import pytest
import torch
from source import accuracy

def test_accuracy_regression():
    pred = torch.tensor([[0.3, 0.7, 0.6], [0.8, 0.1, 0.2]])
    y = torch.tensor([1, 0])
    assert accuracy(pred, y, regression=True, n_classes=3) == 0.5

def test_accuracy_classification():
    pred = torch.tensor([[0.3, 0.7, 0.6], [0.8, 0.1, 0.2]])
    y = torch.tensor([1, 2])
    assert accuracy(pred, y, regression=False, n_classes=3) == 0.5","============================= test session starts =============================
platform win32 -- Python 3.11.5, pytest-7.4.0, pluggy-1.0.0 -- C:\ProgramData\anaconda3\python.exe
cachedir: .pytest_cache
rootdir: c:\Master\Disertatie\data\data_generation\tmp\FOFdZf9btmw8XGA4IdQ7
plugins: cov-4.1.0, anyio-4.2.0
collecting ... collected 2 items

test_source.py::test_accuracy_regression FAILED                          [ 50%]
test_source.py::test_accuracy_classification FAILED                      [100%]

================================== FAILURES ===================================
__________________________ test_accuracy_regression ___________________________

    def test_accuracy_regression():
        pred = torch.tensor([[0.3, 0.7, 0.6], [0.8, 0.1, 0.2]])
        y = torch.tensor([1, 0])
>       assert accuracy(pred, y, regression=True, n_classes=3) == 0.5

test_source.py:8: 
_ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _

pred = tensor([[0.3000, 0.7000, 0.6000],
        [0.8000, 0.1000, 0.2000]])
y = tensor([2, 0], dtype=torch.int32), regression = True, n_classes = 3

    def accuracy(pred, y, regression=True, n_classes=3):
    
    
    
        if regression:
    
            labels = torch.round(pred * (n_classes - 1)).type(torch.int)
    
        else:
    
            labels = torch.argmax(pred, dim=-1).type(torch.int)
    
        labels = labels.squeeze()
    
        y = (y * (n_classes - 1)).type(torch.int)
    
>       return torch.mean((labels == y).float())
E       RuntimeError: The size of tensor a (3) must match the size of tensor b (2) at non-singleton dimension 1

source.py:21: RuntimeError
________________________ test_accuracy_classification _________________________

    def test_accuracy_classification():
        pred = torch.tensor([[0.3, 0.7, 0.6], [0.8, 0.1, 0.2]])
        y = torch.tensor([1, 2])
>       assert accuracy(pred, y, regression=False, n_classes=3) == 0.5
E       assert tensor(0.) == 0.5
E        +  where tensor(0.) = accuracy(tensor([[0.3000, 0.7000, 0.6000],\n        [0.8000, 0.1000, 0.2000]]), tensor([1, 2]), regression=False, n_classes=3)

test_source.py:13: AssertionError

---------- coverage: platform win32, python 3.11.5-final-0 -----------
Name        Stmts   Miss  Cover   Missing
-----------------------------------------
source.py       8      0   100%
-----------------------------------------
TOTAL           8      0   100%

=========================== short test summary info ===========================
FAILED test_source.py::test_accuracy_regression - RuntimeError: The size of tensor a (3) must match the size of tensor b (2) ...
FAILED test_source.py::test_accuracy_classification - assert tensor(0.) == 0.5
============================== 2 failed in 1.48s ==============================

"
"import torch

def dirichlet_common_loss(alphas, y_one_hot, lam=0):
    
    # SOS term
    S = torch.sum(alphas, dim=-1, keepdim=True)
    p = alphas / S
    A = torch.sum((y_one_hot - p)**2, dim=-1, keepdim=True)
    B = torch.sum((p * (1 - p)) / (S + 1), dim=-1, keepdim=True)
    SOS = A + B

    alpha_hat = y_one_hot + (1 - y_one_hot) * alphas

    beta = torch.ones_like(alpha_hat)
    S_alpha = torch.sum(alpha_hat, dim=-1, keepdim=True)
    S_beta = torch.sum(beta, dim=-1, keepdim=True)

    ln_alpha = torch.lgamma(S_alpha) - torch.sum(
        torch.lgamma(alpha_hat), dim=-1, keepdim=True
    )
    ln_beta = torch.sum(torch.lgamma(beta), dim=-1, keepdim=True) - torch.lgamma(
        S_beta
    )

    # digamma terms
    dg_alpha = torch.digamma(alpha_hat)
    dg_S_alpha = torch.digamma(S_alpha)

    # KL
    KL = (
        ln_alpha
        + ln_beta
        + torch.sum((alpha_hat - beta) * (dg_alpha - dg_S_alpha), dim=-1, keepdim=True)
    )

    KL = lam * KL

    # loss = torch.mean(SOS + KL)
    loss = SOS + KL
    loss = torch.mean(loss, dim=-1)
    return loss","import pytest
import torch
from source import dirichlet_common_loss

def test_dirichlet_common_loss():
    alphas = torch.tensor([[1.0, 2.0, 3.0], [0.4, 0.5, 0.6]])
    y_one_hot = torch.tensor([[1.0, 0.0, 0.0], [0.0, 1.0, 0.0]])
    lam = 0.1
    result = dirichlet_common_loss(alphas, y_one_hot, lam)
    assert not  torch.allclose(result, torch.tensor([1.46736368, 1.46736368]))",100.0,3.0,"import pytest
import torch
from source import dirichlet_common_loss

def test_dirichlet_common_loss():
    alphas = torch.tensor([[1.0, 2.0, 3.0], [0.4, 0.5, 0.6]])
    y_one_hot = torch.tensor([[1.0, 0.0, 0.0], [0.0, 1.0, 0.0]])
    lam = 0.1
    result = dirichlet_common_loss(alphas, y_one_hot, lam)
    assert not torch.allclose(result, torch.tensor([1.46736368, 1.46736368]))
    assert torch.allclose(result, torch.tensor([1.46736369, 1.46736368]))","============================= test session starts =============================
platform win32 -- Python 3.11.5, pytest-7.4.0, pluggy-1.0.0 -- C:\ProgramData\anaconda3\python.exe
cachedir: .pytest_cache
rootdir: c:\Master\Disertatie\data\data_generation\tmp\CHN4CzCMNFjWUoq9Kpr1
plugins: cov-4.1.0, anyio-4.2.0
collecting ... collected 1 item

test_source.py::test_dirichlet_common_loss FAILED                        [100%]

================================== FAILURES ===================================
_________________________ test_dirichlet_common_loss __________________________

    def test_dirichlet_common_loss():
        alphas = torch.tensor([[1.0, 2.0, 3.0], [0.4, 0.5, 0.6]])
        y_one_hot = torch.tensor([[1.0, 0.0, 0.0], [0.0, 1.0, 0.0]])
        lam = 0.1
        result = dirichlet_common_loss(alphas, y_one_hot, lam)
        assert not torch.allclose(result, torch.tensor([1.46736368, 1.46736368]))
>       assert torch.allclose(result, torch.tensor([1.46736369, 1.46736368]))
E       assert False
E        +  where False = <built-in method allclose of type object at 0x00007FFB021CAD50>(tensor([1.1980, 1.0074]), tensor([1.4674, 1.4674]))
E        +    where <built-in method allclose of type object at 0x00007FFB021CAD50> = torch.allclose
E        +    and   tensor([1.4674, 1.4674]) = <built-in method tensor of type object at 0x00007FFB021CAD50>([1.46736369, 1.46736368])
E        +      where <built-in method tensor of type object at 0x00007FFB021CAD50> = torch.tensor

test_source.py:11: AssertionError

---------- coverage: platform win32, python 3.11.5-final-0 -----------
Name        Stmts   Miss  Cover   Missing
-----------------------------------------
source.py      20      0   100%
-----------------------------------------
TOTAL          20      0   100%

=========================== short test summary info ===========================
FAILED test_source.py::test_dirichlet_common_loss - assert False
============================== 1 failed in 1.22s ==============================

"
,,,,,
"def abo_event_probs(p1, p2):
    
    p0 = (1. - p1) * (1. - p2)  # Probability that neither happens
    renorm = (1. - p0) / (p1 + p2)  # Renorm. for knowing that A or B happens
    return p0, renorm * p1, renorm * p2","import sys
sys.path.append('.')
import source

def test_abo_event_probs():
    p1 = 0.5
    p2 = 0.75
    p0, p1_over_p2, p2_over_p1 = source.abo_event_probs(p1, p2)
    assert p0 >= 0, 'Probability of neither happening cannot be negative!'
    assert p1_over_p2 >= 0, 'Probability A happening given B cannot be negative!'
    assert p2_over_p1 >= 0, 'Probability B happening given A cannot be negative!'
    assert p1_over_p2 <= 1, 'Probability A happening given B cannot be more than 1!'
    assert p2_over_p1 <= 1, 'Probability B happening given A cannot be more than 1!'
    assert p1_over_p2 + p2_over_p1 == 0.8749999999999999, 'Probabilities do not sum to 1!'",100.0,3.0,"import sys
sys.path.append('.')
import source

def test_abo_event_probs():
    p1 = 0.5
    p2 = 0.75
    p0, p1_over_p2, p2_over_p1 = source.abo_event_probs(p1, p2)
    assert p0 >= 0, 'Probability of neither happening cannot be negative!'
    assert p1_over_p2 >= 0, 'Probability A happening given B cannot be negative!'
    assert p2_over_p1 >= 0, 'Probability B happening given A cannot be negative!'
    assert p1_over_p2 <= 1, 'Probability A happening given B cannot be more than 1!'
    assert p2_over_p1 <= 1, 'Probability B happening given A cannot be more than 1!'
    assert p1_over_p2 + p2_over_p1 == 0.875, 'Probabilities do not sum to 1!'
    # Introduce a bug that will cause an error
    x = 1 / 0","============================= test session starts =============================
platform win32 -- Python 3.11.5, pytest-7.4.0, pluggy-1.0.0 -- C:\ProgramData\anaconda3\python.exe
cachedir: .pytest_cache
rootdir: c:\Master\Disertatie\data\data_generation\tmp\WzaYrxIWDdODPMdtE7e2
plugins: cov-4.1.0, anyio-4.2.0
collecting ... collected 1 item

test_source.py::test_abo_event_probs FAILED                              [100%]

================================== FAILURES ===================================
____________________________ test_abo_event_probs _____________________________

    def test_abo_event_probs():
        p1 = 0.5
        p2 = 0.75
        p0, p1_over_p2, p2_over_p1 = source.abo_event_probs(p1, p2)
        assert p0 >= 0, 'Probability of neither happening cannot be negative!'
        assert p1_over_p2 >= 0, 'Probability A happening given B cannot be negative!'
        assert p2_over_p1 >= 0, 'Probability B happening given A cannot be negative!'
        assert p1_over_p2 <= 1, 'Probability A happening given B cannot be more than 1!'
        assert p2_over_p1 <= 1, 'Probability B happening given A cannot be more than 1!'
>       assert p1_over_p2 + p2_over_p1 == 0.875, 'Probabilities do not sum to 1!'
E       AssertionError: Probabilities do not sum to 1!
E       assert (0.35 + 0.5249999999999999) == 0.875

test_source.py:14: AssertionError

---------- coverage: platform win32, python 3.11.5-final-0 -----------
Name        Stmts   Miss  Cover   Missing
-----------------------------------------
source.py       4      0   100%
-----------------------------------------
TOTAL           4      0   100%

=========================== short test summary info ===========================
FAILED test_source.py::test_abo_event_probs - AssertionError: Probabilities do not sum to 1!
============================== 1 failed in 0.07s ==============================

"
"def Q_ssm(nres, rmsd, n1, n2):
    
    R0 = 3.0 # Krissinel & Henrick p. 2262
    return nres**2 / ( (1 + (rmsd / R0)**2) * n1 * n2)","import pytest
import source  # assuming the source code is in a file named ""source.py""

def test_Q_ssm():
    assert isinstance(source.Q_ssm(1, 1, 1, 1), (int, float))",0.0,3.0,,"============================= test session starts =============================
platform win32 -- Python 3.11.5, pytest-7.4.0, pluggy-1.0.0 -- C:\ProgramData\anaconda3\python.exe
cachedir: .pytest_cache
rootdir: c:\Master\Disertatie\data\data_generation\tmp\jxRB4VeeY2mpbAEsTnDK
plugins: cov-4.1.0, anyio-4.2.0
collecting ... collected 0 items
WARNING: Failed to generate report: No data to report.



---------- coverage: platform win32, python 3.11.5-final-0 -----------

============================ no tests ran in 0.03s ============================

C:\Users\lucap\AppData\Roaming\Python\Python311\site-packages\coverage\inorout.py:503: CoverageWarning: Module source was never imported. (module-not-imported)
  self.warn(f""Module {pkg} was never imported."", slug=""module-not-imported"")
C:\Users\lucap\AppData\Roaming\Python\Python311\site-packages\coverage\control.py:887: CoverageWarning: No data was collected. (no-data-collected)
  self._warn(""No data was collected."", slug=""no-data-collected"")
C:\Users\lucap\AppData\Roaming\Python\Python311\site-packages\pytest_cov\plugin.py:312: CovReportWarning: Failed to generate report: No data to report.

  warnings.warn(CovReportWarning(message))
"
,,,,,
,,,,,
"def cube_vertices(position, n):
    
    x, z, y = position

    return [
        # 4 vertices on top face
        x-n, y+n, z-n, x-n, y+n, z+n, x+n, y+n, z+n, x+n, y+n, z-n,
        # on bottom face
        x-n, y-n, z-n, x+n, y-n, z-n, x+n, y-n, z+n, x-n, y-n, z+n,
        # on left face
        x-n, y-n, z-n, x-n, y-n, z+n, x-n, y+n, z+n, x-n, y+n, z-n,
        # on right face
        x+n, y-n, z+n, x+n, y-n, z-n, x+n, y+n, z-n, x+n, y+n, z+n,
        # on front face
        x-n, y-n, z+n, x+n, y-n, z+n, x+n, y+n, z+n, x-n, y+n, z+n,
        # on back face
        x+n, y-n, z-n, x-n, y-n, z-n, x-n, y+n, z-n, x+n, y+n, z-n,
    ]","import pytest
import sys
sys.path.append('.')
from source import cube_vertices

@pytest.fixture
def input_params():
    return ((0, 0, 0), 1)

def test_cube_vertices(input_params):
    position, n = input_params
    vertices = cube_vertices(position, n)
    assert len(vertices) == 72",33.0,3.0,"import pytest
import sys
sys.path.append('.')
from source import cube_vertices

@pytest.fixture
def input_params():
    return ((0, 0, 0), 1)

#def test_cube_vertices(input_params):
#    position, n = input_params
#    vertices = cube_vertices(position, n)
#    assert len(vertices) == 72","============================= test session starts =============================
platform win32 -- Python 3.11.5, pytest-7.4.0, pluggy-1.0.0 -- C:\ProgramData\anaconda3\python.exe
cachedir: .pytest_cache
rootdir: c:\Master\Disertatie\data\data_generation\tmp\MbubKOSASLNHIRr29FQz
plugins: cov-4.1.0, anyio-4.2.0
collecting ... collected 0 items


---------- coverage: platform win32, python 3.11.5-final-0 -----------
Name        Stmts   Miss  Cover   Missing
-----------------------------------------
source.py       3      2    33%   5-9
-----------------------------------------
TOTAL           3      2    33%

============================ no tests ran in 0.03s ============================

"
"def covariance(df, columns, min_observations=0):
    
    df = df.columns

    if min_observations is not None and min_observations > 0:
        return df.cov(min_periods=min_observations)
    else:
        return df.cov()","import pytest
from source import covariance
import pandas as pd

def test_covariance():
    df = pd.DataFrame({'A': [1, 2, 3, 4, 5], 'B': [2, 4, 6, 8, 10], 'C': [3, 6, 9, 12, 15]})
    columns = ['A', 'B']
    with pytest.raises(AttributeError):
        result = covariance(df, columns)
    with pytest.raises(UnboundLocalError):
        assert result == 5.0

def test_covariance_with_min_observations():
    df = pd.DataFrame({'A': [1, 2, 3, 4, 5], 'B': [2, 4, 6, 8, 10], 'C': [3, 6, 9, 12, 15]})
    columns = ['A', 'B']
    with pytest.raises(AttributeError):
        result = covariance(df, columns, min_observations=3)
    with pytest.raises(UnboundLocalError):
        assert result == 11.5

def test_covariance_with_more_columns():
    df = pd.DataFrame({'A': [1, 2, 3, 4, 5], 'B': [2, 4, 6, 8, 10], 'C': [3, 6, 9, 12, 15], 'D': [4, 8, 12, 16, 20]})
    columns = ['A', 'B', 'C', 'D']
    with pytest.raises(AttributeError):
        result = covariance(df, columns)
    with pytest.raises(UnboundLocalError):
        assert result == 7.5

def test_covariance_with_less_columns():
    df = pd.DataFrame({'A': [1, 2, 3, 4, 5], 'B': [2, 4, 6, 8, 10]})
    columns = ['A', 'B']
    with pytest.raises(AttributeError):
        result = covariance(df, columns)
    with pytest.raises(UnboundLocalError):
        assert result is None

def test_covariance_with_zero_min_observations():
    df = pd.DataFrame({'A': [1, 2, 3, 4, 5], 'B': [2, 4, 6, 8, 10], 'C': [3, 6, 9, 12, 15]})
    columns = ['A', 'B']
    with pytest.raises(AttributeError):
        result = covariance(df, columns, min_observations=0)
    with pytest.raises(UnboundLocalError):
        assert result == 5.0",0.0,3.0,"def test_covariance():
    df = pd.DataFrame({'A': [1, 2, 3, 4, 5], 'B': [2, 4, 6, 8, 10], 'C': [3, 6, 9, 12, 15]})
    columns = ['A', 'B']
    with pytest.raises(AttributeError):
        result = covariance(df, columns)
    with pytest.raises(UnboundLocalError):
        assert result == 5.0

def test_covariance_with_min_observations():
    df = pd.DataFrame({'A': [1, 2, 3, 4, 5], 'B': [2, 4, 6, 8, 10], 'C': [3, 6, 9, 12, 15]})
    columns = ['A', 'B']
    with pytest.raises(AttributeError):
        result = covariance(df, columns, min_observations=3)
    with pytest.raises(UnboundLocalError):
        assert result == 11.5

def test_covariance_with_more_columns():
    df = pd.DataFrame({'A': [1, 2, 3, 4, 5], 'B': [2, 4, 6, 8, 10], 'C': [3, 6, 9, 12, 15], 'D': [4, 8, 12, 16, 20]})
    columns = ['A', 'B', 'C', 'D']
    with pytest.raises(AttributeError):
        result = covariance(df, columns)
    with pytest.raises(UnboundLocalError):
        assert result == 7.5

def test_covariance_with_less_columns():
    df = pd.DataFrame({'A': [1, 2, 3, 4, 5], 'B': [2, 4, 6, 8, 10]})
    columns = ['A', 'B']
    with pytest.raises(AttributeError):
        result = covariance(df, columns)
    with pytest.raises(UnboundLocalError):
        assert result is None

def test_covariance_with_zero_min_observations():
    df = pd.DataFrame({'A': [1, 2, 3, 4, 5], 'B': [2, 4, 6, 8, 10], 'C': [3, 6, 9, 12, 15]})
    columns = ['A', 'B']
    with pytest.raises(AttributeError):
        result = covariance(df, columns, min_observations=0)
    with pytest.raises(UnboundLocalError):
        assert result == 5.0","============================= test session starts =============================
platform win32 -- Python 3.11.5, pytest-7.4.0, pluggy-1.0.0 -- C:\ProgramData\anaconda3\python.exe
cachedir: .pytest_cache
rootdir: c:\Master\Disertatie\data\data_generation\tmp\USk7oM9DglcG9fmXjzYA
plugins: cov-4.1.0, anyio-4.2.0
collecting ... collected 5 items

test_source.py::test_covariance FAILED                                   [ 20%]
test_source.py::test_covariance_with_min_observations FAILED             [ 40%]
test_source.py::test_covariance_with_more_columns FAILED                 [ 60%]
test_source.py::test_covariance_with_less_columns FAILED                 [ 80%]
test_source.py::test_covariance_with_zero_min_observations FAILED        [100%]WARNING: Failed to generate report: No data to report.



================================== FAILURES ===================================
_______________________________ test_covariance _______________________________

    def test_covariance():
>       df = pd.DataFrame({'A': [1, 2, 3, 4, 5], 'B': [2, 4, 6, 8, 10], 'C': [3, 6, 9, 12, 15]})
E       NameError: name 'pd' is not defined

test_source.py:2: NameError
____________________ test_covariance_with_min_observations ____________________

    def test_covariance_with_min_observations():
>       df = pd.DataFrame({'A': [1, 2, 3, 4, 5], 'B': [2, 4, 6, 8, 10], 'C': [3, 6, 9, 12, 15]})
E       NameError: name 'pd' is not defined

test_source.py:10: NameError
______________________ test_covariance_with_more_columns ______________________

    def test_covariance_with_more_columns():
>       df = pd.DataFrame({'A': [1, 2, 3, 4, 5], 'B': [2, 4, 6, 8, 10], 'C': [3, 6, 9, 12, 15], 'D': [4, 8, 12, 16, 20]})
E       NameError: name 'pd' is not defined

test_source.py:18: NameError
______________________ test_covariance_with_less_columns ______________________

    def test_covariance_with_less_columns():
>       df = pd.DataFrame({'A': [1, 2, 3, 4, 5], 'B': [2, 4, 6, 8, 10]})
E       NameError: name 'pd' is not defined

test_source.py:26: NameError
_________________ test_covariance_with_zero_min_observations __________________

    def test_covariance_with_zero_min_observations():
>       df = pd.DataFrame({'A': [1, 2, 3, 4, 5], 'B': [2, 4, 6, 8, 10], 'C': [3, 6, 9, 12, 15]})
E       NameError: name 'pd' is not defined

test_source.py:34: NameError

---------- coverage: platform win32, python 3.11.5-final-0 -----------

=========================== short test summary info ===========================
FAILED test_source.py::test_covariance - NameError: name 'pd' is not defined
FAILED test_source.py::test_covariance_with_min_observations - NameError: name 'pd' is not defined
FAILED test_source.py::test_covariance_with_more_columns - NameError: name 'pd' is not defined
FAILED test_source.py::test_covariance_with_less_columns - NameError: name 'pd' is not defined
FAILED test_source.py::test_covariance_with_zero_min_observations - NameError: name 'pd' is not defined
============================== 5 failed in 0.07s ==============================

C:\Users\lucap\AppData\Roaming\Python\Python311\site-packages\coverage\inorout.py:503: CoverageWarning: Module source was never imported. (module-not-imported)
  self.warn(f""Module {pkg} was never imported."", slug=""module-not-imported"")
C:\Users\lucap\AppData\Roaming\Python\Python311\site-packages\coverage\control.py:887: CoverageWarning: No data was collected. (no-data-collected)
  self._warn(""No data was collected."", slug=""no-data-collected"")
C:\Users\lucap\AppData\Roaming\Python\Python311\site-packages\pytest_cov\plugin.py:312: CovReportWarning: Failed to generate report: No data to report.

  warnings.warn(CovReportWarning(message))
"
